time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.028,200.76981496805334,8.061707600667248,0.5019171833992004,-0.769814968053339,100.0,50.0,0.001,0.00047
0.0285,200.76981731859223,8.061704153405806,0.5019171237945557,-0.7698173185922315,100.0,50.0,0.001,0.00047
0.029,200.76981728131446,8.061706104169602,0.5019171833992004,-0.7698172813144595,100.0,50.0,0.001,0.00047
0.029500000000000002,200.76981827849144,8.061708064217108,0.5019171833992004,-0.7698182784914422,100.0,50.0,0.001,0.00047
0.03,200.76982080421917,8.061703792519403,0.5019171237945557,-0.7698208042191652,100.0,50.0,0.001,0.00047
0.0305,200.76982101274046,8.061698891810835,0.5019171237945557,-0.769821012740465,100.0,50.0,0.001,0.00047
0.031,200.76981810887438,8.061699922578754,0.5019171833992004,-0.7698181088743752,100.0,50.0,0.001,0.00047
0.0315,200.76981581297116,8.061701676529573,0.5019171833992004,-0.7698158129711601,100.0,50.0,0.001,0.00047
0.032,200.76981449529225,8.061704002255361,0.5019171833992004,-0.7698144952922519,100.0,50.0,0.001,0.00047
0.0325,200.7698144379938,8.061706656137758,0.5019171833992004,-0.7698144379938014,100.0,50.0,0.001,0.00047
