time_s,output_voltage_V,inductor_current_A,duty_cycle,tracking_error_V,Vin_V,R_ohm,L_H,C_F
0.122,129.6787679273099,0.0,0.05,70.3212320726901,98.45897351444842,50.0,0.001,0.00047
0.1225,126.91964520545224,0.0,0.05,73.08035479454776,98.63090578814263,50.0,0.001,0.00047
0.123,124.21922722235752,0.0,0.05,75.78077277764248,98.82442949541505,50.0,0.001,0.00047
0.1235,121.57626494103076,0.0,0.05,78.42373505896924,99.03649265179656,50.0,0.001,0.00047
0.124,118.98953589973223,0.0,0.05,81.01046410026777,99.26375089463063,50.0,0.001,0.00047
0.1245,116.45784364654644,0.0,0.05,83.54215635345356,99.50262022567028,50.0,0.001,0.00047
0.125,113.98001718598162,0.0,0.05,86.01998281401838,99.74933353287139,50.0,0.001,0.00047
0.1255,111.55491043734372,0.0,0.05,88.44508956265628,100.0,50.0,0.001,0.00047
0.126,109.18140170463428,10.342237852635634,0.2867531294684985,90.81859829536572,100.25066646712861,50.0,0.001,0.00047
0.1265,107.95863122715649,55.13185765456877,0.9,92.04136877284351,100.4973797743297,50.0,0.001,0.00047
0.127,111.52673031323494,80.0,0.9,88.47326968676506,100.73624910536935,50.0,0.001,0.00047
0.1275,117.66445945550653,80.0,0.9,82.33554054449347,100.96350734820344,50.0,0.001,0.00047
0.128,123.67159861602767,80.0,0.9,76.32840138397233,101.17557050458495,50.0,0.001,0.00047
0.1285,129.55092630504836,80.0,0.9,70.44907369495164,101.36909421185737,50.0,0.001,0.00047
0.129,135.30516191557925,80.0,0.9,64.69483808442075,101.54102648555158,50.0,0.001,0.00047
0.1295,140.93696698120522,80.0,0.9,59.06303301879478,101.68865585100403,50.0,0.001,0.00047
0.13,146.44894640713702,80.0,0.9,53.551053592862985,101.80965410493204,50.0,0.001,0.00047
0.1305,151.84364967507028,80.0,0.9,48.15635032492972,101.90211303259031,50.0,0.001,0.00047
0.131,157.1235720224092,80.0,0.9,42.876427977590794,101.96457450145738,50.0,0.001,0.00047
0.1315,162.2911555964005,80.0,0.9,37.7088444035995,101.99605345685654,50.0,0.001,0.00047
0.132,167.34879058371112,80.0,0.9,32.65120941628888,101.99605345685654,50.0,0.001,0.00047
0.1325,172.29881631597257,80.0,0.9,27.701183684027427,101.96457450145738,50.0,0.001,0.00047
0.133,177.14352235180294,80.0,0.9,22.856477648197057,101.90211303259031,50.0,0.001,0.00047
0.1335,181.88514953580713,80.0,0.9,18.11485046419287,101.80965410493204,50.0,0.001,0.00047
0.134,186.52589103504528,80.0,0.9,13.474108964954723,101.68865585100403,50.0,0.001,0.00047
0.1345,191.06789335344857,80.0,0.9,8.932106646551432,101.54102648555158,50.0,0.001,0.00047
